date-time,RF1,RF2,RF3,RF4,ANN1,ANN2,ANN3,ANN4,ANN5
21/03/2024 11:21:19,38,36,37,36,36,36,38,37,37
21/03/2024 11:21:21,39,38,39,40,40,40,40,40,40
21/03/2024 11:21:24,39,39,39,38,38,38,38,38,38
21/03/2024 11:21:27,37,37,37,37,40,40,40,40,39
21/03/2024 11:21:29,37,38,38,37,40,40,39,40,40
21/03/2024 11:21:32,40,40,40,39,40,40,40,40,40
21/03/2024 11:21:35,38,38,37,37,38,37,37,38,37
21/03/2024 11:21:37,38,38,37,38,37,37,37,37,38
21/03/2024 11:21:40,38,39,39,37,39,38,39,38,38
21/03/2024 11:21:43,37,37,38,37,38,39,37,38,38
21/03/2024 11:21:45,39,38,39,38,38,38,38,37,39
21/03/2024 11:21:48,38,37,37,37,38,38,38,38,38
21/03/2024 11:21:50,39,39,39,39,40,40,40,40,40
21/03/2024 11:21:53,37,36,36,37,37,37,35,36,36
21/03/2024 11:21:55,39,38,39,39,39,39,39,39,39
21/03/2024 11:21:58,37,39,37,38,38,38,38,38,38
21/03/2024 11:22:01,40,39,40,40,38,38,38,38,38
21/03/2024 11:22:03,40,39,40,39,39,39,39,39,39
21/03/2024 11:22:06,37,36,37,37,38,39,39,38,39
21/03/2024 11:22:08,38,39,38,37,38,38,39,39,38
21/03/2024 11:22:11,40,40,40,40,40,40,40,39,39
21/03/2024 11:22:13,39,39,39,39,39,39,39,39,39
21/03/2024 11:22:16,39,38,39,40,40,40,40,40,40
21/03/2024 11:22:19,39,38,39,39,39,40,39,39,39
21/03/2024 11:22:21,38,39,40,40,40,39,40,40,40
21/03/2024 11:22:24,38,38,37,36,40,38,39,39,39
21/03/2024 11:22:26,39,39,39,39,38,37,39,38,38
21/03/2024 11:22:29,36,37,36,35,38,38,37,38,37
21/03/2024 11:22:32,39,39,38,39,39,39,38,37,38
21/03/2024 11:22:35,40,40,39,38,39,40,40,39,40
21/03/2024 11:22:37,39,38,40,40,39,40,40,39,40
21/03/2024 11:22:40,39,39,40,40,40,40,39,38,39
21/03/2024 11:22:43,39,39,38,38,40,39,39,40,39
21/03/2024 11:22:45,40,39,39,40,40,40,40,40,40
21/03/2024 11:22:48,40,39,39,39,39,40,40,39,40
21/03/2024 11:22:50,38,37,38,38,38,38,38,38,38
21/03/2024 11:22:53,38,38,38,39,39,38,40,40,40
21/03/2024 11:22:55,38,39,38,38,39,39,38,37,39
21/03/2024 11:22:58,39,40,40,39,40,40,39,39,40
21/03/2024 11:23:01,38,38,38,38,39,39,39,39,39
21/03/2024 11:23:03,36,37,37,37,39,39,39,39,39
21/03/2024 11:23:06,40,40,39,40,40,39,40,40,40
21/03/2024 11:23:09,40,40,40,40,39,40,40,39,40
21/03/2024 11:23:11,40,39,40,39,39,40,39,39,39
21/03/2024 11:23:13,38,38,38,38,35,35,36,35,36
21/03/2024 11:23:16,40,40,40,40,39,39,39,39,39
21/03/2024 11:23:18,38,37,38,37,36,37,38,38,37
21/03/2024 11:23:21,40,40,40,40,39,40,39,40,40
21/03/2024 11:23:24,37,38,37,37,39,39,39,39,39
21/03/2024 11:23:26,39,39,39,38,38,38,37,38,38
21/03/2024 11:23:29,38,39,39,39,38,38,38,38,38
21/03/2024 11:23:32,38,39,37,37,38,38,38,38,38
21/03/2024 11:23:36,38,39,39,38,39,36,38,37,36
21/03/2024 11:23:39,38,40,39,39,39,40,38,37,39
21/03/2024 11:23:42,39,39,38,40,37,37,37,37,37
21/03/2024 11:23:45,36,36,36,36,38,38,38,38,38
21/03/2024 11:23:48,39,39,39,39,39,38,38,38,38
21/03/2024 11:23:51,37,37,37,37,39,38,38,38,39
21/03/2024 11:23:54,38,39,40,39,40,39,40,39,39
21/03/2024 11:23:57,36,37,35,35,36,37,36,36,37
21/03/2024 11:24:00,39,39,38,38,40,40,40,40,40
21/03/2024 11:24:03,38,38,37,38,37,36,36,35,35
21/03/2024 11:24:06,39,38,38,39,38,39,39,39,39
21/03/2024 11:24:09,40,40,40,40,40,40,40,39,40
21/03/2024 11:24:12,39,39,40,40,39,39,40,39,40
21/03/2024 11:24:15,39,39,39,39,39,39,39,38,40
21/03/2024 11:24:18,38,38,37,37,39,39,39,39,38
21/03/2024 11:24:21,39,39,39,39,40,40,39,40,40
21/03/2024 11:24:24,38,37,38,38,37,38,38,37,37
21/03/2024 11:24:27,38,38,38,38,39,39,38,39,38
21/03/2024 11:24:30,38,36,37,38,38,35,37,37,35
21/03/2024 11:24:34,38,38,37,38,38,38,38,38,38
21/03/2024 11:24:37,39,39,39,38,40,40,40,40,40
21/03/2024 11:24:41,40,39,39,40,40,40,40,40,40
21/03/2024 11:24:44,36,37,36,37,36,36,36,36,36
21/03/2024 11:24:46,38,38,38,37,38,36,38,37,37
21/03/2024 11:24:49,39,38,39,39,39,39,37,38,38
21/03/2024 11:24:52,38,38,38,38,40,40,40,40,40
21/03/2024 11:24:55,40,40,38,38,40,38,38,39,39
21/03/2024 11:24:58,36,37,36,36,36,36,36,36,37
21/03/2024 11:25:01,40,40,40,40,40,40,40,40,40
21/03/2024 11:25:04,38,39,38,39,40,40,40,40,40
21/03/2024 11:25:07,35,36,35,34,37,36,35,37,35
21/03/2024 11:25:10,38,38,39,38,40,40,39,40,40
21/03/2024 11:25:14,38,40,38,39,39,39,38,38,39
21/03/2024 11:25:18,38,39,40,40,39,39,39,39,40
21/03/2024 11:25:21,38,38,38,38,38,38,38,38,38
21/03/2024 11:25:24,39,38,39,38,38,38,39,39,38
21/03/2024 11:25:27,39,38,39,39,40,40,40,40,40
21/03/2024 11:25:32,40,40,39,40,39,39,38,39,39
21/03/2024 11:25:36,39,39,39,39,38,38,38,40,39
21/03/2024 11:25:38,38,38,36,37,37,38,38,38,37
21/03/2024 11:25:41,38,38,37,38,37,38,38,38,38
21/03/2024 11:25:45,38,38,36,38,40,40,39,40,40
21/03/2024 11:25:47,39,40,39,39,39,39,39,39,39
21/03/2024 11:25:50,39,40,38,39,39,39,39,39,40
21/03/2024 11:25:53,38,37,37,38,37,38,38,38,38
21/03/2024 11:25:55,40,40,40,40,40,39,39,39,39
21/03/2024 11:25:58,39,39,39,39,39,39,38,39,39
21/03/2024 11:26:01,38,40,39,40,39,39,39,39,39
21/03/2024 11:26:04,40,40,39,40,40,40,40,40,40
21/03/2024 11:26:06,39,39,39,38,37,37,37,38,37
21/03/2024 11:26:09,39,39,39,39,39,39,39,39,39
21/03/2024 11:26:12,39,39,39,40,37,39,38,37,38
21/03/2024 11:26:14,37,35,37,36,38,38,38,38,38
21/03/2024 11:26:17,38,38,36,38,39,38,39,38,38
21/03/2024 11:26:19,39,38,39,39,39,39,39,38,39
21/03/2024 11:26:22,40,40,40,40,39,40,40,40,40
21/03/2024 11:26:25,38,39,38,38,38,37,38,38,38
21/03/2024 11:26:28,38,37,39,39,37,37,37,38,38
21/03/2024 11:26:30,39,39,39,39,40,40,40,40,39
21/03/2024 11:26:33,40,40,40,40,38,38,38,39,39
21/03/2024 11:26:36,39,40,40,40,38,38,37,37,38
21/03/2024 11:26:39,35,39,37,37,39,39,39,38,39
21/03/2024 11:26:41,40,39,39,39,40,40,40,40,40
21/03/2024 11:26:44,40,40,40,40,40,40,40,40,40
21/03/2024 11:26:47,40,40,39,40,39,40,40,40,40
21/03/2024 11:26:49,38,37,38,37,39,39,38,39,38
21/03/2024 11:26:52,39,39,39,39,39,39,39,39,39
21/03/2024 11:26:54,40,40,39,39,39,39,39,39,39
21/03/2024 11:26:57,40,40,40,40,40,40,40,40,40
